label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104
J,-370.84153142145533,-45.62334476144569,-60.29187930308784,-8.247859047065775,3.861092455328868,-23.46142190920994,-25.068992369997016,-13.893395241784786,-6.083864790889525,-11.573878696329595,-14.74547877668122,-11.730247608852371,-8.575416638604576,36.06453119895363,10.282672939231269,14.762322521595932,7.247449865117607,5.529230044794444,6.8671550539048845,3.8519325367174,5.166102716503408,4.852994787484342,4.2458350934766695,2.8323729349236535,2.675686681338824,1.9660628370997026,-483.84012906001703,-57.460668289957695,-79.7977695750616,-19.41029886077144,-10.165172371799528,-33.08271657490678,-32.46216577070557,-25.922653907031872,-17.42295707307155,-19.905119633153653,-20.196103378598053,-20.011620118948102,-13.359608167366847,-314.8933540256257,-13.932028743678677,-25.162330111127503,2.8436967172589247,13.716678614407854,-7.596044158309979,-16.519345357221574,-5.476612138308719,2.8427196456789616,-3.7750627098377434,-10.095906194603185,-7.7969045040492375,-5.171348732486217,26.824212101421395,26.824212101421395,26.824212101421395,26.824212101421395,26.8242121014214,4.310012509704924,2.6980942555470557,-0.4498175656384739,0.14023383762376238,0.14023383762376013,0.14023383762376013,0.14023383762376013,0.14023383762376013,1.9248664259828863,1.9248664259828863,1.9248664259828863,1.9248664259828863,1.9248664259828825,1.2154148416199706,0.7063206518823901,0.5400945421482147,0.264792162657233,0.2647921626572327,0.2647921626572327,0.2647921626572327,0.2647921626572327,-21.267976998773765,-21.267976998773765,-21.267976998773765,-21.267976998773765,-21.267976998773765,-2.2927699013662086,-2.3497927982380196,0.9787255212119236,1.0709825934653778,1.0709825934653787,1.0709825934653787,1.0709825934653787,1.0709825934653787,2.3026325128843186,2.3026325128843186,2.3026325128843186,2.3026325128843186,2.3026325128843164,0.7215683014321007,0.7504517929719243,0.5582045518994748,0.3436535450066931,0.343653545006693,0.343653545006693,0.343653545006693,0.343653545006693
C,-261.78703177965195,12.163032571095984,-19.107283535520892,-9.670949513426207,-11.713842072093804,-4.689742727999157,-16.13329858266979,-4.764043429643542,-6.99805219661492,-3.597901115493987,-6.016832114322892,2.2646121048332724,-2.62001619213881,59.63311073919,19.65584696139882,13.011209655976373,8.820975539763927,6.788603494238652,5.9800713421838045,6.4968991895370864,1.9079499970157232,3.0371321089241596,4.372311130427456,2.6539596310263405,1.7033607036972338,2.1359851398268965,-358.67136408426103,-36.01577672129224,-38.81628242720037,-27.73045639299658,-28.106200946546366,-13.817750974585014,-27.570682004076346,-8.552134253756096,-13.960911395809244,-10.326281733180469,-10.499313584688391,-1.134424604745983,-5.970020612265477,-146.49648210893176,41.00747347986187,5.832674250142826,9.346948589968925,-1.1763867027738342,9.525571723093709,-7.132807678274975,-0.8152473299311245,-2.142957067867389,7.245939988445281,-0.9925771783848666,5.3855058912135245,3.121420869045454,16.321731117017652,16.321731117017652,16.321731117017652,16.321731117017652,16.32173111701765,-0.3553614178775437,1.3323038321317013,1.2692034326235981,1.3106240544860108,1.3106240544860097,1.3106240544860097,1.3106240544860097,1.3106240544860097,4.418317460459812,4.418317460459812,4.418317460459812,4.418317460459812,4.418317460459811,1.0171161958101698,1.0691954106573363,0.6600218614889126,0.47490656166980116,0.47490656166980094,0.47490656166980094,0.47490656166980094,0.47490656166980094,-14.532156192323963,-14.532156192323963,-14.532156192323963,-14.532156192323963,-14.532156192323965,1.601217575470622,-0.3534235976516794,0.48338271827518847,0.08872554332230183,0.08872554332230245,0.08872554332230245,0.08872554332230245,0.08872554332230245,4.15457596022893,4.15457596022893,4.15457596022893,4.15457596022893,4.154575960228928,1.1376618788916115,0.49930776342575056,0.17941642643010997,0.3891351931200078,0.3891351931200078,0.3891351931200078,0.3891351931200078,0.3891351931200078
F,-228.00928756163424,-16.06997696413069,-31.565225788477115,-13.687983238753922,-16.993771629184046,-20.090702721309544,-9.149803077215402,-13.243620399373762,-8.232750269264052,-3.3289086383305007,-1.4157991289096945,0.3600946322671913,2.38317410940606,57.89402443391319,5.562895654228287,9.996099281876978,5.540260869367345,3.8268167115228917,3.817406525052048,2.215009385066448,2.870185644344906,3.938968401376832,2.482230138997577,2.313347005794047,0.8835829358709845,0.9139828105293601,-325.18911834412415,-25.82970019039336,-53.547823398801484,-24.932540510867064,-25.71712377465409,-27.345759303441106,-14.917835706961597,-19.132362377137994,-14.281735003465865,-9.340789631664276,-4.955395758014827,-1.9363828237583767,0.5659133010409537,-155.84533155159852,-3.9504293664547205,-11.919074085798353,-2.387137223981007,-11.098575491056879,-10.113464969568973,-6.792616200767791,-7.1310084046766455,-2.1217375862321894,1.044615841086707,2.032672267232009,2.368938502462325,4.3907625339429455,15.433555746728656,15.433555746728656,15.433555746728656,15.433555746728656,15.43355574672866,2.1615732348594827,2.9340675913552636,2.2894478326469505,2.737381577879089,2.737381577879087,2.737381577879087,2.737381577879087,2.737381577879087,4.062128451515678,4.062128451515678,4.062128451515678,4.062128451515678,4.062128451515678,1.0677005038535934,0.9855360136389983,0.3950872254372141,0.23016910153530334,0.2301691015353033,0.2301691015353033,0.2301691015353033,0.2301691015353033,-12.078222761860129,-12.078222761860129,-12.078222761860129,-12.078222761860129,-12.078222761860133,0.5193788404045486,-0.1971757814781657,0.5317853451655012,-0.03527742532862729,-0.03527742532862651,-0.03527742532862651,-0.03527742532862651,-0.03527742532862651,3.554960677436901,3.554960677436901,3.554960677436901,3.554960677436901,3.5549606774369025,0.401413359167793,0.68622567805577,0.2874745925957733,0.5482233027480379,0.5482233027480382,0.5482233027480382,0.5482233027480382,0.5482233027480382
C,-191.55745545271733,4.672905157080427,-9.905449681126102,5.378024288956762,-9.502706171463497,-0.7576488624041796,-4.639510839619761,0.355371009593827,0.24828016190917437,-1.9847774746225453,-0.9051427190198325,-0.5117882519219995,0.8160223564450075,44.92719813607387,15.982840753805265,8.492014189969398,7.991494446910524,7.475148435783704,2.6199001025728634,3.02794408307054,1.9450111792840064,1.9561938192868262,3.257697370074963,2.586162269579909,1.72008154367862,1.153368717405201,-302.98701687431316,-29.23676918718075,-32.319213201236145,-9.61996950180207,-20.49130154667282,-6.744139615796927,-12.748144020988693,-4.215297372380643,-4.257623013372096,-6.339940393143195,-4.937325143877089,-4.2212974348136605,-1.5025362857818996,-141.61531176923242,28.808257691831393,0.805687083351664,23.01545138247885,3.8841628611028867,4.0050641622681855,0.0012663055939754891,3.6618019437416276,4.242062743763551,7.170860561689041,5.406424842075158,2.3929512642305886,2.990359341166117,12.644442409128304,12.644442409128304,12.644442409128304,12.644442409128304,12.644442409128304,-0.022527537076469963,0.5754635849405088,0.07778289951513595,0.7856847283344012,0.7856847283344008,0.7856847283344008,0.7856847283344008,0.7856847283344008,2.8835665867986577,2.8835665867986577,2.8835665867986577,2.8835665867986577,2.883566586798657,1.2750014570181933,0.39053436686657306,0.6314872232846753,0.41075677443108244,0.41075677443108255,0.41075677443108255,0.41075677443108255,0.41075677443108255,-11.025089934268538,-11.025089934268538,-11.025089934268538,-11.025089934268538,-11.02508993426854,0.47049976736449445,-0.22787772973407114,0.3309146727900591,-0.400479808407748,-0.4004798084077478,-0.4004798084077478,-0.4004798084077478,-0.4004798084077478,2.5558858957251225,2.5558858957251225,2.5558858957251225,2.5558858957251225,2.555885895725123,1.1970623589453668,0.2943259975054285,0.5913788842878295,0.35188330459441935,0.35188330459441913,0.35188330459441913,0.35188330459441913,0.35188330459441913
B,-379.20814893934664,-42.440063918021366,-51.56068653149237,13.280086009703325,7.815858858296425,-28.966759452554797,-29.682103607375478,2.465028334833284,-3.484195214029426,-17.107354153953953,-21.903353802575356,-11.521114412465575,-5.47006235040568,33.775434083738375,8.863770614076445,10.052594115950658,10.300519316031567,4.746447424039665,6.531671755168271,5.790723443470254,3.612714777509054,4.174811098601297,3.489815393288905,5.6602648854500845,3.7862163675833065,3.3342416684682474,-471.1140060539698,-57.46014442794537,-71.83250514169808,-0.35204136470332037,-3.122688994073539,-37.597904540506136,-46.69872503288437,-4.831860793857921,-10.37386445632188,-23.816687011546435,-34.58199783875267,-17.21587294271297,-10.676978459072155,-325.4680422823844,-13.668717392457285,-30.644697108771318,34.29747714821577,18.51285787920029,-16.33757519545848,-19.608062894133973,10.11331552982788,5.3956769407634875,-10.835558245059245,-10.75670209787901,-3.8481478145522465,1.0518920311006992,27.31869020076348,27.31869020076348,27.31869020076348,27.31869020076348,27.31869020076348,3.1072039198874437,0.6049781677905435,-2.3074286780123865,-0.08036054322879577,-0.08036054322879786,-0.08036054322879786,-0.08036054322879786,-0.08036054322879786,1.983943184010562,1.983943184010562,1.983943184010562,1.983943184010562,1.9839431840105624,0.9060323636229585,0.7715835490207644,1.1293622436115096,0.26616899546556944,0.2661689954655695,0.2661689954655695,0.2661689954655695,0.2661689954655695,-22.153489811479123,-22.153489811479123,-22.153489811479123,-22.153489811479123,-22.153489811479126,-2.657016110832932,-2.325250680452407,1.8046713468224935,1.1115893672100534,1.1115893672100543,1.1115893672100543,1.1115893672100543,1.1115893672100543,2.10811122877947,2.10811122877947,2.10811122877947,2.10811122877947,2.108111228779472,0.6245251201365963,0.5308721113020032,0.6424567164916973,0.4208691130285054,0.42086911302850594,0.42086911302850594,0.42086911302850594,0.42086911302850594
I,-230.7126669527381,0.9454572798585544,-8.391801862249757,-1.2430955899887695,-7.669873409114195,-0.5468874965495031,1.5107363310005093,0.3762037639615597,2.3102224251470393,-0.07790314040331724,1.7003925960219903,1.1424251323661285,1.7814379313626811,59.12446489735771,6.631128810590711,13.359967120618444,7.984624554153439,6.8749406396786075,4.7440874553816945,3.537807906164454,1.4762362536824554,1.4912112819956351,2.2334026684307577,1.34732962125439,2.5106453934343493,2.399081916736839,-323.53992199455075,-13.730376897718934,-38.32856153178837,-17.84816246213533,-22.803559954033812,-11.039969216625595,-7.187500161118708,-2.5683497724406306,-0.5485280867379615,-3.8939413291223537,-0.5026205978442183,-3.7848674372029,-2.3500912778884313,-143.60167449947906,13.288871292505124,14.350396367061672,12.339143815685548,5.599944418942342,9.398663081275014,6.539542832321214,3.177541156598166,5.651732140966191,3.615650941739611,4.485904445037729,5.9107397935060195,6.057733027872881,15.848084690729824,15.848084690729824,15.848084690729824,15.848084690729824,15.848084690729824,0.6738639938193048,1.0791273018479486,0.6565055951877841,0.7133064812388749,0.7133064812388746,0.7133064812388746,0.7133064812388746,0.7133064812388746,3.879589293710683,3.879589293710683,3.879589293710683,3.879589293710683,3.879589293710682,1.163318678752431,1.6050290674191992,1.255060748061599,1.1099235022335054,1.1099235022335048,1.1099235022335048,1.1099235022335048,1.1099235022335048,-13.305500247970512,-13.305500247970512,-13.305500247970512,-13.305500247970512,-13.305500247970516,0.22575470716919468,-0.3918665494835498,-0.24261296005020855,-0.5144416026968331,-0.514441602696833,-0.514441602696833,-0.514441602696833,-0.514441602696833,4.036868531524742,4.036868531524742,4.036868531524742,4.036868531524742,4.036868531524742,0.6350318618743765,0.4363327284648552,0.3264434309352072,0.33054603476946864,0.33054603476946876,0.33054603476946876,0.33054603476946876,0.33054603476946876
H,-211.718898255211,5.140244115997039,-0.4168128435623938,-26.180462367448822,-26.29157876012532,3.9033344633871474,-9.593029028909754,6.255510574781547,1.1584140525273077,0.7258279875308978,6.995076628184375,5.1044043682018945,1.8292644704090422,36.230928620348216,10.170754062365903,8.118085213565356,10.123337978253913,6.985322145481846,4.222149392746354,4.785235347717789,2.5023688287524153,1.3041503644075751,1.4271170745485449,2.2542354583653013,2.0718278432062456,1.509393954535565,-324.41617887885434,-12.850169739730225,-22.464402334539734,-44.98383735608242,-38.018528831701055,-3.4445515164963667,-16.972094566598855,1.7153174979492563,-1.917467352813014,-1.6011789919751247,2.0440375130525084,1.4568665736240214,-1.4435420509272459,-182.0915400724452,26.742867588023252,10.88322164814669,-11.122271354864072,-14.409850197984774,10.364803037110468,1.1950337498659576,10.325114657241446,2.9331532764184374,3.5592382175909414,10.591081997081297,9.848935625664515,4.194584522147245,14.44310688445747,14.44310688445747,14.44310688445747,14.44310688445747,14.443106884457471,1.143975196501348,2.7936431781437654,3.823264387287609,2.3955518560586557,2.3955518560586553,2.3955518560586553,2.3955518560586553,2.3955518560586553,2.3506484017892735,2.3506484017892735,2.3506484017892735,2.3506484017892735,2.3506484017892744,0.4039865599993666,0.9908657032686781,1.1207391271102378,0.5808952580481177,0.5808952580481177,0.5808952580481177,0.5808952580481177,0.5808952580481177,-10.45736318244234,-10.45736318244234,-10.45736318244234,-10.45736318244234,-10.457363182442341,1.863230486685558,0.4896850170997865,-1.610303453261849,-1.6081342980410982,-1.6081342980410982,-1.6081342980410982,-1.6081342980410982,-1.6081342980410982,2.5121465750973075,2.5121465750973075,2.5121465750973075,2.5121465750973075,2.512146575097308,0.817659819933082,0.634949749343402,0.5927261799394126,0.47203182081239753,0.4720318208123976,0.4720318208123976,0.4720318208123976,0.4720318208123976
G,-238.61565401282616,-4.518948769604848,-29.123509924469975,-5.3179745255810404,-11.744335831664072,3.429892471543136,4.383450073446582,2.2660527751294737,-0.3909014278770488,-0.32677229995629414,-0.05503945015913792,2.994045220604357,1.1101268015971715,57.70260966761243,5.588823588964305,7.259561429354871,5.661749475642273,5.3333549925044395,4.305497635945586,5.775092406222765,2.7728777190858,2.1912240488994046,4.461856810209403,2.0334007925630813,1.7633187654238305,2.635732158202766,-334.20083047517375,-13.34969278351991,-40.39811646699841,-16.780601764869218,-20.30026041033402,-6.12979782672819,-5.2062090212302135,-4.274567684349213,-4.003478369409327,-8.401837334734353,-4.29143325879199,-0.18501854393652648,-2.9339070379022,-151.60788145910814,5.62910252189986,-11.470264688610946,5.0013149541818915,-1.9681504900302624,11.11494262844812,13.743404231320845,6.7739559729076095,5.293034455784211,7.261627692952487,3.0760095980996995,5.844669672297522,5.620869079206782,17.483596699449283,17.483596699449283,17.483596699449283,17.483596699449283,17.48359669944928,2.237706197915079,2.5465086280879663,0.9338047847488986,0.6440084109655241,0.6440084109655243,0.6440084109655243,0.6440084109655243,0.6440084109655243,3.7694633108877165,3.7694633108877165,3.7694633108877165,3.7694633108877165,3.769463310887717,0.6156989242820817,0.6017100692192086,0.6985226643365845,0.951199941694974,0.9511999416949733,0.9511999416949733,0.9511999416949733,0.9511999416949733,-13.513093579958666,-13.513093579958666,-13.513093579958666,-13.513093579958666,-13.513093579958669,-0.5656460756530175,-2.0431402226286006,-0.6183657821689953,-0.6765526266310464,-0.676552626631046,-0.676552626631046,-0.676552626631046,-0.676552626631046,3.259712976268334,3.259712976268334,3.259712976268334,3.259712976268334,3.259712976268336,0.661322971990216,0.9801344698963816,0.5639720077112969,0.31772540608194466,0.3177254060819447,0.3177254060819447,0.3177254060819447,0.3177254060819447
H,-216.7295812249792,1.0809854539221513,-25.04638666918461,-6.33341445783249,-8.587017434706699,-2.0097896582619157,3.0982536038923985,2.2519952370814935,3.904936203671866,3.0212592475160176,0.8700593547955435,0.4045339947146275,-2.0014662626770154,52.29909414572361,4.448332009449213,7.458598908194556,2.3475055107495706,2.7552742198717852,3.358985391814892,1.461300453143902,1.6978516658630094,1.2985934487118531,2.2638619624265477,1.0189018085570674,1.201716427058615,1.1617175334813403,-300.39479790455266,-7.642701603559804,-36.294057111474835,-11.803613737948446,-12.83055347557115,-9.1682536094685,-0.15163623781513416,-1.6736605085706364,0.5415167167835693,-1.5416181636679567,-1.939547491238665,-2.4197048891465,-4.593564680896339,-137.27158178459848,9.691167391782376,-12.521304942607083,-2.885736304243177,-1.7864412984616105,2.436228391599164,6.354835344021672,5.366401627394993,7.136878468676981,6.677941345958626,2.49425838184737,2.1207422589645097,-0.38464581282100496,15.77773340683012,15.77773340683012,15.77773340683012,15.77773340683012,15.777733406830116,2.0578525703562005,2.682924956401112,1.103196743167176,0.49830085265481977,0.49830085265482016,0.49830085265482016,0.49830085265482016,0.49830085265482016,3.619242678929632,3.619242678929632,3.619242678929632,3.619242678929632,3.6192426789296337,0.7517481392627832,0.8162616029092874,0.38150075458372157,0.32703933531843277,0.3270393353184327,0.3270393353184327,0.3270393353184327,0.3270393353184327,-11.789176001232688,-11.789176001232688,-11.789176001232688,-11.789176001232688,-11.789176001232692,0.2879411914215776,-1.5773769877588988,-0.8489464236167389,-1.097846076088038,-1.0978460760880384,-1.0978460760880384,-1.0978460760880384,-1.0978460760880384,3.2659593477702433,3.2659593477702433,3.2659593477702433,3.2659593477702433,3.265959347770244,0.36526718580522316,0.44899752410763655,0.2822475241418495,0.30783831985223364,0.30783831985223375,0.30783831985223375,0.30783831985223375,0.30783831985223375
B,-332.35277764203823,-29.012336639165827,-70.99140620129596,-40.28714295447522,2.545876911482455,-0.032923962643911814,-8.601418629018928,-9.189138433144363,-16.327081151832026,-14.712962188792707,-5.102554136483243,-3.7610302457527487,-5.40745001968149,31.73712888994965,9.858113855811995,15.816447005815302,7.661255853837788,7.520157648793743,4.748721949062888,4.1459224303778,4.389747164522027,3.1423778856430067,2.6908985822140683,3.1381486971651245,3.206057597283056,3.307436797714483,-421.12830822238993,-53.01198118023957,-92.42450844622309,-54.39889574463468,-12.71518693199101,-9.401684682178367,-15.232667449327465,-14.971656961267835,-23.07686185284307,-19.179382503626385,-11.827795109654264,-13.165046634501579,-18.712522749670384,-286.9592464653111,-6.764735653156469,-31.54607414138543,-22.151892088540475,15.667674917058882,6.916250373505301,-0.18327526583478415,3.6508585481521427,-7.673941301986574,-9.834680282554835,1.586864873248985,1.3133179481407575,-1.883831451011853,24.810109578587912,24.810109578587912,24.810109578587912,24.810109578587912,24.810109578587912,4.537319774200746,4.889596999319483,1.4345569785980343,-0.692062022409321,-0.6920620224093216,-0.6920620224093216,-0.6920620224093216,-0.6920620224093216,1.5781275470310865,1.5781275470310865,1.5781275470310865,1.5781275470310865,1.578127547031085,1.143497788722903,1.1623708376544017,0.36919691674978394,0.6082132634091963,0.6082132634091962,0.6082132634091962,0.6082132634091962,0.6082132634091962,-18.95926444530442,-18.95926444530442,-18.95926444530442,-18.95926444530442,-18.959264445304424,-2.8920451062830748,-4.494758784045708,-1.1379031082955455,1.5926999767212955,1.5926999767212968,1.5926999767212968,1.5926999767212968,1.5926999767212968,2.2012289854550158,2.2012289854550158,2.2012289854550158,2.2012289854550158,2.2012289854550144,0.9078467676040217,1.1968108291475443,0.6842653405070119,0.8083742930302776,0.8083742930302779,0.8083742930302779,0.8083742930302779,0.8083742930302779
J,-167.93941110802012,-3.455904868732738,-27.41636732291806,-2.838613332481797,-10.223498599725872,-1.8954468963055677,0.016673018327091768,1.3641210667049966,3.507170761191904,3.1468489997034883,2.8681418802978484,2.6075672795087645,-0.2508199167743749,33.09040285594326,4.774681850339826,9.481637430322973,4.894825288277714,3.291169712248542,3.267091556784161,3.344837593545089,2.7391936820235063,1.8821171003504038,2.832658121737422,1.9381632307577696,1.4203168904866084,1.2990515463352492,-269.62040543110356,-15.67186988611707,-47.902102427770586,-11.686048379281061,-15.085046159760168,-8.936586600577437,-5.744674130040674,-2.887958124084722,-0.025331293944575672,-2.667273827997548,-1.9892335015969411,-1.1577582576546641,-3.247187053054412,-142.4054950327798,3.641227109368132,-13.661024949146306,6.701464400492405,-2.5881906134144126,6.826540260228136,9.304306760375631,5.347471176467856,7.825047127859206,7.456110633880728,6.044222334958024,5.138203195632697,1.992601550419418,12.600927540030463,12.600927540030463,12.600927540030463,12.600927540030463,12.600927540030467,2.2971211690416906,2.830255508237762,1.2439122237152729,1.0147570486031503,1.01475704860315,1.01475704860315,1.01475704860315,1.01475704860315,1.9879318291540191,1.9879318291540191,1.9879318291540191,1.9879318291540191,1.9879318291540182,0.9841235425781758,0.9104518934154441,0.6457928821724529,0.43386756916625774,0.4338675691662574,0.4338675691662574,0.4338675691662574,0.4338675691662574,-8.906057718625007,-8.906057718625007,-8.906057718625007,-8.906057718625007,-8.906057718625009,0.10217093218875081,-1.3479717776577371,-0.33583499768906344,-0.9917846348947322,-0.9917846348947331,-0.9917846348947331,-0.9917846348947331,-0.9917846348947331,2.2594100090745046,2.2594100090745046,2.2594100090745046,2.2594100090745046,2.2594100090745037,0.7250805167848512,0.882174752457509,0.5112921621178548,0.4400259975216352,0.4400259975216355,0.4400259975216355,0.4400259975216355,0.4400259975216355
G,-194.7001503350648,2.7383282663441375,-18.172750152780804,-6.9797221035647175,-6.666606375420472,6.4412289427682605,4.785921497323826,5.015243623936654,-0.26675321416882647,-3.598005679995983,-3.2706636309341213,-2.0919854461955634,1.486335362563839,34.37665200907175,6.690291579056977,9.785391963442638,8.047258795218747,2.2971999695859044,4.608653502493683,6.869769140813589,3.798922618536566,1.736860177130043,2.32716000849262,2.1199343016543466,1.1799258283123757,1.5559724901033851,-293.5894557910816,-11.685608384207125,-33.52993086665359,-22.34649850354538,-10.294780353269873,-4.017445768225425,-18.793036597223026,-5.908538501034846,-4.7100999847825396,-7.425651361495864,-7.0418768932353775,-4.248190177015827,-1.3623963942841169,-158.63197552345468,15.40214009694246,-4.715185165059383,15.237858034881567,-2.4136556020454454,14.386425188715888,14.561329337709692,11.486681485898702,3.202717151363567,2.6248610256201084,0.7814204066838163,-0.08183009728879831,4.273746117685873,14.06504381504839,14.06504381504839,14.06504381504839,14.06504381504839,14.06504381504839,1.0635852393037089,1.3521202726960777,0.07679384843190872,-0.2952382629233796,-0.29523826292337857,-0.29523826292337857,-0.29523826292337857,-0.29523826292337857,2.179431556806802,2.179431556806802,2.179431556806802,2.179431556806802,2.1794315568068012,0.8104344611526026,0.623753978625907,0.2709050857583869,0.5348922399436964,0.5348922399436957,0.5348922399436957,0.5348922399436957,0.5348922399436957,-11.158478691906861,-11.158478691906861,-11.158478691906861,-11.158478691906861,-11.158478691906863,-0.5071095221679585,-1.9685525266075508,-1.1329983134898618,-0.3148981116422279,-0.3148981116422275,-0.3148981116422275,-0.3148981116422275,-0.3148981116422275,2.157356145649862,2.157356145649862,2.157356145649862,2.157356145649862,2.1573561456498616,0.6631989474191325,1.1768547922162182,0.8462027824767411,0.11612474406510738,0.11612474406510744,0.11612474406510744,0.11612474406510744,0.11612474406510744
A,-222.8629390487072,-8.418306611492214,-32.8509742029699,-16.28305493139232,-16.02781547290974,-4.614287044882217,-1.9331613594501784,3.7341444805867,4.195300282869588,5.343775368861293,5.440700179908229,3.7866659417557753,1.304178731595888,57.57171774973257,4.986777640659027,6.976365011117452,3.4164359546838767,2.973431857385832,1.5369536927928733,1.4388705188612407,1.3998551228522822,1.3700980603866397,1.7202666850055794,1.5910886240419422,1.3594097511763148,1.1000138002320758,-318.04895031626165,-15.40072692149967,-49.40267296154925,-23.405431303880537,-23.17279650135047,-6.670288074886992,-5.385710937835445,1.0338709576224967,1.8902553343736481,1.3068620788131033,2.854899018231431,1.0150946022846916,-1.0808876982332947,-146.2061752994991,2.266833465127024,-18.62129687070314,-10.845132916129122,-11.068631342250814,-1.3716333889888097,0.5401136862938324,6.616037701188365,5.6663172116064615,8.23073172902967,8.045034922414294,6.087524931523972,3.1048541230716573,16.969911736268223,16.969911736268223,16.969911736268223,16.969911736268223,16.969911736268227,3.6719367386058366,4.447364191155017,2.845483615347552,1.8481364957487985,1.8481364957487982,1.8481364957487982,1.8481364957487982,1.8481364957487982,3.945731250238054,3.945731250238054,3.945731250238054,3.945731250238054,3.9457312502380533,0.7382643797171535,0.7556209300889198,0.41680896050989535,0.36070655905309057,0.36070655905309046,0.36070655905309046,0.36070655905309046,0.36070655905309046,-11.258438988756637,-11.258438988756637,-11.258438988756637,-11.258438988756637,-11.258438988756645,0.4574394770992205,-1.506010513595445,-1.17528973303578,-1.4812686799574566,-1.481268679957457,-1.481268679957457,-1.481268679957457,-1.481268679957457,3.5762232933569083,3.5762232933569083,3.5762232933569083,3.5762232933569083,3.5762232933569083,0.31839198546476793,0.3259291081664814,0.22616722965562205,0.31544872401014346,0.3154487240101436,0.3154487240101436,0.3154487240101436,0.3154487240101436
F,-216.32074327701133,12.624041513352502,-39.64302934529184,-3.4378595559683633,-14.584691322358456,-4.76782975656219,-7.844348395228319,-5.844292345995411,-4.419319319273188,-5.104562904011418,-3.33421662223094,-4.40721815157873,-1.5119605878547397,54.97224003606239,6.505699901768684,7.4912686873003915,3.2394220210311655,4.263630816323752,2.6919786334641,3.868267635885584,3.1629294038669333,2.1943484031314835,1.2713171952848548,1.5081770279381292,0.8378677537381191,1.4632694452045691,-304.31148311781135,-8.861123695286812,-53.56188880279673,-11.83841073204361,-21.088183748167282,-10.977270524856694,-16.22687593233119,-10.782374661502026,-8.839949915505915,-6.683041572162199,-5.280857549596712,-5.770215974830133,-6.114895796358733,-152.55698350134102,20.80998146343529,-22.306320042287958,2.1218031767095002,-1.669093292839488,-0.9818841009160275,-1.8963981789161464,-0.24757316960397985,2.2494348522981804,-1.4833249961118589,-0.7905351336358322,-2.750555137205379,0.6163219781541606,14.241134765874035,14.241134765874035,14.241134765874035,14.241134765874035,14.241134765874033,0.6114031625946058,2.658157037747529,0.5437592083166296,1.0522125123490669,1.0522125123490669,1.0522125123490669,1.0522125123490669,1.0522125123490669,3.5993311826280774,3.5993311826280774,3.5993311826280774,3.5993311826280774,3.5993311826280774,0.9742261033646715,0.644990557053061,0.3014122156213676,0.520248226104975,0.5202482261049746,0.5202482261049746,0.5202482261049746,0.5202482261049746,-11.519857016969942,-11.519857016969942,-11.519857016969942,-11.519857016969942,-11.519857016969947,0.9805550778258101,-1.6749669167302974,0.12825283101207427,-0.3268098334798746,-0.3268098334798738,-0.3268098334798738,-0.3268098334798738,-0.3268098334798738,3.4003876316784742,3.4003876316784742,3.4003876316784742,3.4003876316784742,3.4003876316784742,0.6147668457019292,0.8149604961640093,0.48119261262167945,0.3837728164531833,0.38377281645318345,0.38377281645318345,0.38377281645318345,0.38377281645318345
