label,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_overall_mean,mfcc_overall_std,mfcc_overall_min,mfcc_overall_max
C,-172.68575672916316,9.587512701977293,-16.469427099876,9.898151630975857,-4.099747372068361,1.540312683715609,0.9448188139213534,-0.7618950851539039,0.22502206408004,0.23367237202363628,0.5705660040884859,1.1504255248303408,-0.5137949536659404,-13.106164572639598,47.96149242323916,-268.44319922309523,33.82572269583572
C,-287.48902160834854,-14.63232448560829,-64.13393463511015,-37.9099442442496,-16.09632954014574,-18.592584004915093,-10.916332772372794,-15.058407433343543,-16.37219670435136,-13.09667478170496,-12.822002184337334,-10.91217808941764,-2.809213180688841,-40.06470335881491,74.03136436672807,-380.7054564271604,12.965891830535472
C,-173.49307143162935,-1.9714172340501164,-28.779134561011485,1.4271591884301966,-8.542717287600935,-1.6043770461426683,2.7557869257072554,-1.5342433136417313,5.686892586672537,-0.9334377488316918,3.134884196160477,-0.7325281026865901,0.7253644574817009,-15.681603028549416,47.52471307908362,-277.7657325357191,12.322571227699008
C,-356.26956735677607,-38.39713383313584,-58.948043868758276,-27.78051750556269,6.928834295145706,-5.9538727756188115,-19.363076296253944,-17.64794902936294,-13.480485168146734,-14.897696623853792,-11.717870817230247,-7.972797707183307,-7.05083691957566,-44.04238566202405,92.26878649769965,-456.92056783494263,23.124389416856452
C,-194.11973833636713,3.698581033757461,-13.707797632524885,5.504476436124883,-12.287266227280437,-0.3151526165253913,-4.703575663674247,0.9931084981628275,1.6544535754684264,-2.759567707926417,-0.7600108583849509,-2.4150435441338107,0.7932730484935904,-16.80186615344693,53.42055652705723,-301.468040772782,21.739389660897075
C,-287.48902160834854,-14.63232448560829,-64.13393463511015,-37.9099442442496,-16.09632954014574,-18.592584004915093,-10.916332772372794,-15.058407433343543,-16.37219670435136,-13.09667478170496,-12.822002184337334,-10.91217808941764,-2.809213180688841,-40.06470335881491,74.03136436672807,-380.7054564271604,12.965891830535472
C,-422.7569682379502,-48.0438652175119,-64.96586755465128,1.2804823728743957,19.717721732095974,-27.193327040921822,-33.065511096061115,-2.184969463965343,-2.810017537298092,-8.622549080630781,-14.29920583904113,-16.58840590109606,-5.512037565301326,-48.080347725342975,110.9786446576222,-503.5344157924699,29.63000219437633
C,-379.4397369432624,-59.304283840591324,-76.5169278545136,9.22192268576091,1.4473020998379889,-15.523783723166966,-13.61679671174495,-25.434378765787265,-13.833154062505882,1.9249735877657643,-10.212890177753438,-11.263831284398195,-15.394164402914827,-46.76505764563647,99.64467687058841,-479.41128858541896,30.624234642906558
C,-153.81255145731058,8.665338340582487,-15.184453791926556,-1.601048997526592,-2.520161031760777,0.5096035958965357,0.8139252942687857,-1.4112478478435644,-2.269300882980649,-2.732415469160493,-2.0383711950410914,-2.040858109003382,-1.3012724185950313,-13.455601074646223,41.82704813094045,-242.05644176659513,14.36673301825839
C,-199.05060414292103,5.087851398024733,-14.245605916688252,7.273601249131088,-9.68019841215127,-0.3568616121462407,-3.935721154883308,-3.3031808014971626,-0.22471329970231166,0.06113330351753758,1.3123320345801845,0.002525711871416506,-1.0661962108470016,-16.77889521951628,54.6780992727132,-307.9952020666419,27.135705104786588
D,-183.4308200218369,-0.7838231232890516,-21.476437142287747,-1.9682209445071024,-12.422897494219411,1.0807244886877532,0.45106318413292645,4.89644399038365,3.299653597397714,3.358855623592698,2.2594762117966383,1.3038076444614466,0.6359378032048327,-15.599710475575579,50.29155961403587,-266.7604849211805,13.785415701862405
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-402.3414401631661,-54.08420280476893,-62.63815268491596,5.907040126704448,6.831827194825214,-30.367291023144976,-16.677772720935963,-4.92034851924045,-2.8143182474392816,-10.958357596867518,-15.210840201432934,-9.027002440101823,-7.050228058251558,-46.41162208759505,105.3924403546053,-491.4506391942833,27.94524871360474
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,-45.66407409550151,101.47212773906008,-484.07375204234654,49.461896183559304
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-161.86032828582282,-4.175937911776374,-18.873248228164517,-10.431181109959587,-7.554673495214062,-3.0561561884094193,0.1094730943124628,1.2857031694017638,0.4761086725305438,2.374015370861351,0.18214965327691773,1.0875586878430512,1.1963247229203093,-15.326168603707723,43.82030142427611,-243.59585226565255,8.745689728679917
D,-257.3365274463225,5.59457711734197,-23.81245716326869,-12.75842531547227,-17.657044237818617,-5.416063999593087,-6.835199042695985,0.016530654602405034,-0.1984630470616957,2.6755212495577134,2.6516572771907505,1.9555632901559896,2.975992299286145,-23.703410643392143,70.42188284077861,-357.3995668318924,16.611167026137476
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,-45.66407409550151,101.47212773906008,-484.07375204234654,49.461896183559304
D,-170.43278755210272,-11.90354980045677,-17.707382165393586,0.7079857440204856,1.5086967933251747,2.825348204679377,-2.3290204792061644,-2.3297851216299437,-0.002905796579898077,1.8271981356289762,0.7196857344443822,1.311528379894488,-0.4598904037116015,-15.097298332852906,46.18403523596988,-267.03046722107064,8.999083422461641
D,-265.49030936473895,-3.8549573731717186,-36.8641853796882,-4.462754944635064,-15.357847048250628,0.9051333590728506,-2.5999131404344342,5.776319070437935,0.6020438672289479,4.247649629491983,-0.6886462802262733,-0.926042050501715,-2.501801223612655,-24.708870067617532,72.92676408245725,-373.5318107239128,9.681589200386606
D,-203.295973035258,3.4742683672441284,-22.08567550196235,-5.782217555094426,-19.03023166051756,-3.2613614238949897,-11.058236064611735,-1.262860271675043,-3.7249630540178225,1.2941061033597023,1.314007556859334,2.289250786290716,2.651415663781747,-19.882959237653562,55.03883981243989,-295.21594883009124,13.958395663402818
D,-334.9227111914774,-64.66929865610815,-29.22648909386066,9.09590086089974,-36.90806648001143,-10.72595550620061,-7.91202098368227,-17.66970084942964,-10.913952332372501,-2.7103633185258595,-13.213573679266737,-12.008831975528297,-1.8912820080116526,-41.05202655489041,87.3141802951252,-417.64068790065306,28.556181211014476
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-237.10514766316297,-4.923585656903904,-25.239134571633624,-2.186360154325263,-6.752220391362756,1.9047399968362357,-3.8060685503861604,-2.147409975689081,-0.9491156393636462,1.8077493149297794,3.1989623472734587,4.188540465027917,0.5682860091355321,-20.880058805355734,65.0505504449623,-329.326245404366,8.269869373834009
D,-192.0044359613443,-4.626329090245134,-23.899374211011455,-7.409663205232324,-18.457751846161127,-1.885234667759689,-5.496300888486648,2.247648632280217,2.493153442851467,3.030269384489876,4.434215409315597,3.556040256986173,3.0618603975198417,-18.073530949753653,52.31931374903987,-278.0800744070521,8.612534219583646
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,-45.66407409550151,101.47212773906008,-484.07375204234654,49.461896183559304
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-183.4308200218369,-0.7838231232890516,-21.476437142287747,-1.9682209445071024,-12.422897494219411,1.0807244886877532,0.45106318413292645,4.89644399038365,3.299653597397714,3.358855623592698,2.2594762117966383,1.3038076444614466,0.6359378032048327,-15.599710475575579,50.29155961403587,-266.7604849211805,13.785415701862405
D,-180.5091590120878,-8.240955929748107,-28.50819489955451,2.8881340608394264,-3.187031571114941,4.446785611310058,3.3460052950960635,0.29583744143717183,-0.5172116405121032,-2.1649299497243577,-1.9992767064077566,-0.8903881235304485,0.9258585905478031,-16.47034821795765,49.07794961953226,-269.2933866323779,11.803460713539824
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-256.20106988404837,-0.978853322323645,-33.55376913393653,-3.1413477870561937,-16.362836356437416,-0.6776296150367003,-7.03892246226957,2.5727064201528984,-0.13309632575601102,3.1075980258926585,1.5313294634776886,1.5618069067421319,1.5133292897080126,-23.676981136991618,70.3746338611156,-358.3300210143774,9.663831362633935
D,-239.48682019275822,-4.831787505945693,-27.26640675185195,-1.9335988888820828,-1.7075710776669968,-3.781571431006136,-6.007174963538968,-3.32803487442064,0.45315133668077895,4.334178991933407,5.222265045263,3.548333130945426,1.0316962274578652,-21.05794930413771,65.60112990404613,-329.5283174625304,11.509734164548792
D,-402.3414401631661,-54.08420280476893,-62.63815268491596,5.907040126704448,6.831827194825214,-30.367291023144976,-16.677772720935963,-4.92034851924045,-2.8143182474392816,-10.958357596867518,-15.210840201432934,-9.027002440101823,-7.050228058251558,-46.41162208759505,105.3924403546053,-491.4506391942833,27.94524871360474
D,-250.20766970086223,-63.26225406021773,-39.44267867221377,-1.843221495772846,-18.10172963211326,-20.54427276123268,-13.682784658154905,-6.880697245313261,-10.957823303554871,-13.728642433960424,-8.019517290806279,-1.4811372552858526,-3.482283943576119,-34.74113172715878,65.31447308995877,-342.80502909252357,12.293282829446063
D,-251.06957083202965,-5.261434716971973,-23.668766682201905,7.104189166624686,-6.3792021555668565,2.392373837658754,-8.586111209092183,-6.6580868495535555,-4.497925985439294,-0.10683805615981899,2.116827134703773,1.9713796518211562,-1.6642183879574826,-22.639029621858793,68.34250065623432,-342.36837742163164,19.58721940044363
D,-186.8083518521336,-10.155376669287346,-25.855216487898698,3.703994410201995,2.691714414628613,3.7377633115473157,0.47511621458550013,-0.7529281680744775,-3.319907231555445,-0.4573595152939679,0.044628326801479844,2.205296631834472,0.9137409444554083,-16.428991205399136,50.636492750121484,-274.14593582109904,11.069159736598902
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-402.3414401631661,-54.08420280476893,-62.63815268491596,5.907040126704448,6.831827194825214,-30.367291023144976,-16.677772720935963,-4.92034851924045,-2.8143182474392816,-10.958357596867518,-15.210840201432934,-9.027002440101823,-7.050228058251558,-46.41162208759505,105.3924403546053,-491.4506391942833,27.94524871360474
D,-183.9672973420094,-11.053062446283636,-17.22330067649655,6.276370464974358,-2.713297642672884,4.56859088200473,1.7198701978085857,-2.9205874287346827,-0.08859406322985765,-2.3180934651538974,0.4967913534111882,0.6428068682143988,-0.016009431979939964,-15.891985594626737,50.51708077784165,-290.85441360847994,16.660764782823314
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-255.18581046126485,-6.528188724688708,-22.918039741918758,1.727639340669846,-6.005742482141812,5.009852716070601,-3.721368121416748,-5.143481752697513,-3.6351895493250983,0.15311606928808968,3.2900640209571574,5.980592830120559,0.1947222100429538,-22.060141049715718,69.81988699017167,-349.37228980369304,13.518250432839228
D,-250.91464698612947,0.42092026619376016,-29.491011325563697,-3.866328281791838,-16.61093964911019,-0.7781141044444809,-5.67258765172588,1.0033653361942747,0.4660799327017683,2.332476229373481,1.68183358400542,1.3594290504568927,-0.4883548918378308,-23.119836807052145,68.79697347160327,-350.7662633575613,13.97763335271804
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-334.9227111914774,-64.66929865610815,-29.22648909386066,9.09590086089974,-36.90806648001143,-10.72595550620061,-7.91202098368227,-17.66970084942964,-10.913952332372501,-2.7103633185258595,-13.213573679266737,-12.008831975528297,-1.8912820080116526,-41.05202655489041,87.3141802951252,-417.64068790065306,28.556181211014476
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-186.9544489348649,-8.177649420715502,-23.350249606213307,1.6111616388630474,-12.121285870860133,0.6735495762309027,2.3788926618919564,-0.6107377875401692,5.497671082244954,-0.10441092567540533,2.986640520645001,-1.1306533841992212,0.5789274804953577,-16.82481484382288,50.779262758986604,-284.62442871485996,9.973132475355253
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,-45.66407409550151,101.47212773906008,-484.07375204234654,49.461896183559304
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,-45.66407409550151,101.47212773906008,-484.07375204234654,49.461896183559304
D,-184.43968195138223,-5.051231985835918,-16.5248312443254,3.9570500676352327,-7.081250672000436,-2.8321842205976058,0.07405347427272177,-1.008901032595585,1.6224083244468432,0.787118713479217,1.8413737689303984,1.7563977716744514,0.402902471670638,-15.884367424202129,50.470755350305,-283.1406405739002,10.767813640105459
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-264.33468825664585,-12.190147457464963,-36.81935475239,-3.2186688989587173,-17.563356743566775,2.492896081644258,-4.304388201480221,3.784922421473518,0.6730591923818943,2.5610847282818168,0.07978179532484617,-1.330439820385383,-2.956693440654535,-25.625076411726162,72.36411602167591,-370.8147364632806,9.09174890684114
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-159.1683364968115,3.197749921163324,-25.352996863077557,-5.974510341231625,-2.715871751867227,-3.4473712795139395,2.8002468459308925,2.220435839000998,2.66353833472557,2.206899393109914,1.5703440851281072,-0.1404048645253548,-1.3681067956078663,-14.116029536428947,43.313191132729386,-235.5452401812376,7.3188008527779465
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-175.85076737397736,-8.204850135735203,-24.15363802820629,3.8774833611855115,-1.5346634292060393,4.979587425482033,0.31000668005392373,-0.041336566071180636,-2.3011242723725527,-0.680051391543176,-0.8828884692850274,1.7158053519061236,1.7509081147341041,-15.462732979464242,47.841505208691686,-265.70478208422054,12.094232034563168
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-334.9227111914774,-64.66929865610815,-29.22648909386066,9.09590086089974,-36.90806648001143,-10.72595550620061,-7.91202098368227,-17.66970084942964,-10.913952332372501,-2.7103633185258595,-13.213573679266737,-12.008831975528297,-1.8912820080116526,-41.05202655489041,87.3141802951252,-417.64068790065306,28.556181211014476
D,-239.48682019275822,-4.831787505945693,-27.26640675185195,-1.9335988888820828,-1.7075710776669968,-3.781571431006136,-6.007174963538968,-3.32803487442064,0.45315133668077895,4.334178991933407,5.222265045263,3.548333130945426,1.0316962274578652,-21.05794930413771,65.60112990404613,-329.5283174625304,11.509734164548792
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-251.07154462970064,-1.9254639159668019,-48.796463034679945,-3.6333043545061585,-24.310454413879693,-13.873140271718821,-16.057848181969902,-6.568096754624828,-2.1477449743220323,5.222653589479991,1.7862160979003376,1.705848269183323,-3.1636355876738476,-27.910229089421467,68.22889900690389,-349.2623693009201,10.922830271587943
D,-210.7369379874379,-11.221847915408922,-28.003784611849404,14.734724416430483,4.331419455869363,-1.7606402959400786,-5.804855241540953,-3.9490962105537597,3.268476308700867,3.4044798166670276,1.0164067274840678,-2.0076638974361254,-0.703364926497634,-18.26405264319331,57.71124962111735,-307.9777720141983,32.519015370037096
D,-170.43278755210272,-11.90354980045677,-17.707382165393586,0.7079857440204856,1.5086967933251747,2.825348204679377,-2.3290204792061644,-2.3297851216299437,-0.002905796579898077,1.8271981356289762,0.7196857344443822,1.311528379894488,-0.4598904037116015,-15.097298332852906,46.18403523596988,-267.03046722107064,8.999083422461641
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-244.27260574615923,-21.712421826035442,-26.07766782630553,-9.270248738254036,-2.67219284400354,-0.5676789366375772,-7.359899216763619,-10.462267077697838,-10.395353193716339,-3.426149133174974,-3.7431533766811196,0.12868709953877128,-1.4241584715880093,-26.250393022113723,65.42277099902185,-331.59833364194134,6.986126327679069
D,-334.9227111914774,-64.66929865610815,-29.22648909386066,9.09590086089974,-36.90806648001143,-10.72595550620061,-7.91202098368227,-17.66970084942964,-10.913952332372501,-2.7103633185258595,-13.213573679266737,-12.008831975528297,-1.8912820080116526,-41.05202655489041,87.3141802951252,-417.64068790065306,28.556181211014476
D,-402.3414401631661,-54.08420280476893,-62.63815268491596,5.907040126704448,6.831827194825214,-30.367291023144976,-16.677772720935963,-4.92034851924045,-2.8143182474392816,-10.958357596867518,-15.210840201432934,-9.027002440101823,-7.050228058251558,-46.41162208759505,105.3924403546053,-491.4506391942833,27.94524871360474
D,-207.5709405285913,-6.623855341659661,-20.426248127483582,-2.0998338477403538,-9.993403395371773,8.854462544167395,1.0093281548029434,6.1141011874907765,1.6339383386443864,-1.654357268958967,-3.230613267629651,-3.7590262265224967,-1.6437581066934586,-18.41463122196506,56.45158847721309,-307.48222913663295,16.163134480281308
D,-328.06764706133396,-42.39707786235007,-53.30489727267081,-6.2041845014726,-3.5296599806492566,-26.183020019052158,-17.71723602246735,-17.074485411510533,-8.968338178434541,-9.378996989122163,-11.994940045006599,-8.427635529802831,-9.705892697941525,-41.76569319783187,84.6287227034308,-436.1806950890913,14.438692589264992
D,-248.50520054801308,-6.037849847219531,-25.957861086296685,0.28746931218847566,-12.124898871462635,2.2398884024569865,-3.309426219231227,-2.766873126985997,-0.43212559367618064,0.26802196004979356,1.5518251357858703,4.881507181908146,4.8268456015649885,-21.929129053763933,68.04170188636256,-342.9439081446812,8.947095065805879
D,-170.43278755210272,-11.90354980045677,-17.707382165393586,0.7079857440204856,1.5086967933251747,2.825348204679377,-2.3290204792061644,-2.3297851216299437,-0.002905796579898077,1.8271981356289762,0.7196857344443822,1.311528379894488,-0.4598904037116015,-15.097298332852906,46.18403523596988,-267.03046722107064,8.999083422461641
D,-183.6001366016843,-5.923312028186944,-26.007509521440703,-3.2314259441007707,-14.229864073561176,0.6428767125677144,-1.0011468694852521,3.324918772478447,3.2850094542177453,3.463876546444285,0.6106084527700324,1.3750596115685159,0.1932624589300859,-17.00752177149864,49.952674091225674,-287.7858394878767,9.59588369781628
D,-382.7733311177913,-86.3200606122162,-40.53918542067259,31.423860408448682,-34.37925817929269,-22.490610496974618,0.10509015748029338,-4.433456929188477,-14.948689972126953,-15.94481736262543,0.6484043617387619,-4.952499173829816,-19.028408904469252,-45.66407409550151,101.47212773906008,-484.07375204234654,49.461896183559304
D,-188.7834165389649,-3.4582620459051836,-18.629117192766287,-8.831386353272197,-10.49691477171647,-2.6732279570781654,0.3730886505691855,1.1425132097496913,3.652946532413924,2.3927481305822136,1.7290960035808969,0.31141765739392635,-0.9830979178346635,-17.250277891788308,51.21724274231671,-275.4641107872742,15.598456063205802
D,-189.5040606854407,-0.5627862937516626,-19.822867228329304,-3.847013280441504,-13.868893298327073,-3.640183486711514,-8.642397399706105,0.512101395120271,-3.1498716465630374,1.5633435676453364,0.698210608990877,2.5401151956286254,2.113067827894699,-18.123941132614693,51.31051185528253,-281.01788574907323,9.383117496624953
D,-401.21212018422494,-49.953683011958184,-49.2301033008696,10.60337151890125,-0.4790337800849951,-35.10259736573693,-15.341038498361794,4.267728833319595,-16.78532992820515,-17.450364670607847,-9.632028027355453,-3.5887496910949044,-7.979206003432598,-45.52947339305474,104.7602453470159,-473.1155491038353,27.37552623639946
D,-176.99920568014625,-1.589017287879178,-19.508914905530272,-2.799029777382846,-10.645945962867282,-3.33570002588658,-4.08407805738822,-1.5766958090654468,-0.9463332112653486,1.4617893808871056,0.6952852838649053,2.4911907228140326,2.679583167564568,-16.47362093556006,47.961543288657026,-273.5796435798259,10.288421975612913
D,-334.9227111914774,-64.66929865610815,-29.22648909386066,9.09590086089974,-36.90806648001143,-10.72595550620061,-7.91202098368227,-17.66970084942964,-10.913952332372501,-2.7103633185258595,-13.213573679266737,-12.008831975528297,-1.8912820080116526,-41.05202655489041,87.3141802951252,-417.64068790065306,28.556181211014476
D,-374.03681086985205,-27.192197814939178,-66.17696380210563,-39.8165678709973,1.8072507400078897,9.447287877910183,-6.719610224716992,-26.36111723413135,-23.902184882784834,-9.83143678564001,-6.804193969650295,-3.1761124304797805,-1.8276220354537716,-44.199252254064085,97.87706591509847,-468.3988803461439,21.896049610896597
D,-183.9672973420094,-11.053062446283636,-17.22330067649655,6.276370464974358,-2.713297642672884,4.56859088200473,1.7198701978085857,-2.9205874287346827,-0.08859406322985765,-2.3180934651538974,0.4967913534111882,0.6428068682143988,-0.016009431979939964,-15.891985594626737,50.51708077784165,-290.85441360847994,16.660764782823314
D,-158.99841672114195,1.8282488492987716,-17.8870470016155,-1.2640836290182496,-6.240425906699716,-2.3875407636240076,3.514444090866055,-0.5413757561833102,4.679908876540275,2.238735843483264,1.8973873501308713,1.4552377859770442,-1.0345248913500285,-13.287650144102807,43.78042038631938,-245.47685286430092,10.104560904150496
D,-179.91830244447135,-0.9047702542352147,-23.376480720393094,-2.5663108483734782,-14.3232167918256,-4.109621674089285,-3.345378100039751,-0.21553401403965916,-0.06304257418940679,1.6161563296802532,2.4671552522975184,2.3517824850443714,2.8782383110168195,-16.885332695662914,48.94257597910629,-261.6111595458873,6.889657802112993
D,-210.49238531774742,-12.188983121553068,-33.53495389362738,9.29283608137965,3.711846824038531,5.12492177516801,-2.6847459714271165,-4.09824636372304,-2.7901942070426275,0.5396924492946926,3.2568542464456383,1.1914176690602227,-0.10627877420006407,-18.675247584917994,57.43507742986223,-317.2287865808844,21.37865233516728
D,-189.5040606854407,-0.5627862937516626,-19.822867228329304,-3.847013280441504,-13.868893298327073,-3.640183486711514,-8.642397399706105,0.512101395120271,-3.1498716465630374,1.5633435676453364,0.698210608990877,2.5401151956286254,2.113067827894699,-18.123941132614693,51.31051185528253,-281.01788574907323,9.383117496624953
D,-263.9703273848151,-2.606177046309454,-35.410817743626495,-4.459864317283853,-16.917796372466334,1.459824845697978,-7.051194069638553,4.58182388696423,1.0345629586054956,4.36346410879125,1.9337416602426314,1.3277628443094573,0.8691650505410943,-24.21891012146059,72.57878003111712,-369.7156318988073,9.865661073172227
D,-176.99920568014625,-1.589017287879178,-19.508914905530272,-2.799029777382846,-10.645945962867282,-3.33570002588658,-4.08407805738822,-1.5766958090654468,-0.9463332112653486,1.4617893808871056,0.6952852838649053,2.4911907228140326,2.679583167564568,-16.47362093556006,47.961543288657026,-273.5796435798259,10.288421975612913
